fecha,tension1,tension2
2021-01-24 12:15:00,119.324,118.826
2021-01-24 12:30:00,118.842,118.769
2021-01-24 12:45:00,118.913,118.002
2021-01-24 13:00:00,119.480,118.697
2021-01-24 13:15:00,119.576,118.833
2021-01-24 13:30:00,119.021,118.456
2021-01-24 13:45:00,119.674,118.551
2021-01-24 14:00:00,119.444,118.657
2021-01-24 14:15:00,119.633,118.203
2021-01-24 14:30:00,119.386,118.804
2021-01-24 14:45:00,118.354,118.411
2021-01-24 15:00:00,118.540,118.424
2021-01-24 15:15:00,118.293,117.952
2021-01-24 15:30:00,117.832,117.996
2021-01-24 15:45:00,117.660,117.964
2021-01-24 16:00:00,117.581,118.308
2021-01-24 16:15:00,117.287,117.706
2021-01-24 16:30:00,117.933,118.170
2021-01-24 16:45:00,117.540,118.208
2021-01-24 17:00:00,117.747,117.884
2021-01-24 17:15:00,117.588,118.118
2021-01-24 17:30:00,118.013,118.622
2021-01-24 17:45:00,118.517,117.856
2021-01-24 18:00:00,118.059,117.682
2021-01-24 18:15:00,118.532,118.506
2021-01-24 18:30:00,119.121,118.636
2021-01-24 18:45:00,118.859,118.801
2021-01-24 19:00:00,118.830,118.096
2021-01-24 19:15:00,119.634,118.694
2021-01-24 19:30:00,119.108,118.425
2021-01-24 19:45:00,119.084,118.700
2021-01-24 20:00:00,119.505,118.245
2021-01-24 20:15:00,119.226,117.988
2021-01-24 20:30:00,119.093,118.039
2021-01-24 20:45:00,118.779,118.260
2021-01-24 21:00:00,118.358,118.130
2021-01-24 21:15:00,118.266,118.601
2021-01-24 21:30:00,118.334,118.004
2021-01-24 21:45:00,118.489,118.345
2021-01-24 22:00:00,117.931,118.523
2021-01-24 22:15:00,118.173,117.733
2021-01-24 22:30:00,118.023,118.603
2021-01-24 22:45:00,117.558,118.021
2021-01-24 23:00:00,117.508,118.409
2021-01-24 23:15:00,117.847,118.144
2021-01-24 23:30:00,117.841,118.560
2021-01-24 23:45:00,118.264,117.896
2021-01-25 00:00:00,117.958,118.152
2021-01-25 00:15:00,118.647,118.737
2021-01-25 00:30:00,118.857,118.195
2021-01-25 00:45:00,119.140,118.114
2021-01-25 01:00:00,119.468,118.830
2021-01-25 01:15:00,119.002,118.025
2021-01-25 01:30:00,119.626,118.458
2021-01-25 01:45:00,119.446,118.524
2021-01-25 02:00:00,119.935,119.067
2021-01-25 02:15:00,119.913,119.101
2021-01-25 02:30:00,119.340,118.082
2021-01-25 02:45:00,118.827,118.676
2021-01-25 03:00:00,118.914,118.487
2021-01-25 03:15:00,118.403,117.896
2021-01-25 03:30:00,119.017,118.607
2021-01-25 03:45:00,118.422,118.068
2021-01-25 04:00:00,118.467,117.926
2021-01-25 04:15:00,117.453,118.518
2021-01-25 04:30:00,117.523,118.256
2021-01-25 04:45:00,117.905,117.694
2021-01-25 05:00:00,117.845,118.238
2021-01-25 05:15:00,117.192,118.109
2021-01-25 05:30:00,117.402,117.997
2021-01-25 05:45:00,117.453,117.795
2021-01-25 06:00:00,117.516,118.128
2021-01-25 06:15:00,118.323,118.207
2021-01-25 06:30:00,118.593,117.837
2021-01-25 06:45:00,118.382,118.716
2021-01-25 07:00:00,119.072,118.622
2021-01-25 07:15:00,118.512,118.667
2021-01-25 07:30:00,119.341,118.172
2021-01-25 07:45:00,118.899,118.418
2021-01-25 08:00:00,119.613,119.007
2021-01-25 08:15:00,119.447,118.168
2021-01-25 08:30:00,119.188,118.203
2021-01-25 08:45:00,119.760,118.541
2021-01-25 09:00:00,119.740,118.093
2021-01-25 09:15:00,118.645,118.229
2021-01-25 09:30:00,118.943,118.423
2021-01-25 09:45:00,118.234,117.765
2021-01-25 10:00:00,118.141,118.342
2021-01-25 10:15:00,117.752,117.805
2021-01-25 10:30:00,117.477,118.218
2021-01-25 10:45:00,118.076,118.354
2021-01-25 11:00:00,117.467,117.619
2021-01-25 11:15:00,117.202,118.014
2021-01-25 11:30:00,117.772,118.015
2021-01-25 11:45:00,117.695,117.700
2021-01-25 12:00:00,117.353,118.121
2021-01-25 12:15:00,117.859,117.964
2021-01-25 12:30:00,118.295,118.027
2021-01-25 12:45:00,117.726,118.565
2021-01-25 13:00:00,118.286,118.679
2021-01-25 13:15:00,118.508,117.992
2021-01-25 13:30:00,119.361,118.394
2021-01-25 13:45:00,119.628,118.213
2021-01-25 14:00:00,119.630,118.182
2021-01-25 14:15:00,119.861,118.296
2021-01-25 14:30:00,118.995,118.576
2021-01-25 14:45:00,119.093,118.062
2021-01-25 15:00:00,119.829,119.068
2021-01-25 15:15:00,119.160,117.995
2021-01-25 15:30:00,118.748,118.395
2021-01-25 15:45:00,119.419,118.928
2021-01-25 16:00:00,118.836,117.989
2021-01-25 16:15:00,118.789,118.251
2021-01-25 16:30:00,118.276,117.910
2021-01-25 16:45:00,117.817,118.061
2021-01-25 17:00:00,117.351,117.647
2021-01-25 17:15:00,118.002,118.413
2021-01-25 17:30:00,117.962,117.737
2021-01-25 17:45:00,117.393,117.949
2021-01-25 18:00:00,117.881,118.069
2021-01-25 18:15:00,117.381,117.954
2021-01-25 18:30:00,117.507,118.151
2021-01-25 18:45:00,117.841,117.986
2021-01-25 19:00:00,118.140,117.899
2021-01-25 19:15:00,118.238,117.809
2021-01-25 19:30:00,118.856,118.571
2021-01-25 19:45:00,119.158,118.198
2021-01-25 20:00:00,119.132,118.657
2021-01-25 20:15:00,119.744,118.365
2021-01-25 20:30:00,119.387,118.866
2021-01-25 20:45:00,119.584,118.622
2021-01-25 21:00:00,119.718,118.766
2021-01-25 21:15:00,119.821,118.671
2021-01-25 21:30:00,119.492,118.816
2021-01-25 21:45:00,118.735,118.808
2021-01-25 22:00:00,118.673,117.967
2021-01-25 22:15:00,118.841,118.481
2021-01-25 22:30:00,118.697,118.210
2021-01-25 22:45:00,118.640,118.588
2021-01-25 23:00:00,118.349,118.300
2021-01-25 23:15:00,117.778,117.906
2021-01-25 23:30:00,117.861,118.431
2021-01-25 23:45:00,117.973,117.860
2021-01-26 00:00:00,117.633,118.123
2021-01-26 00:15:00,117.784,117.779
2021-01-26 00:30:00,117.580,117.848
2021-01-26 00:45:00,117.772,118.027
2021-01-26 01:00:00,118.054,118.249
2021-01-26 01:15:00,118.063,118.155
2021-01-26 01:30:00,118.182,117.973
2021-01-26 01:45:00,118.405,118.261
2021-01-26 02:00:00,119.200,118.409
2021-01-26 02:15:00,119.305,118.496
2021-01-26 02:30:00,118.933,118.617
2021-01-26 02:45:00,119.363,118.731
2021-01-26 03:00:00,119.714,118.614
2021-01-26 03:15:00,119.162,118.410
2021-01-26 03:30:00,119.024,118.750
2021-01-26 03:45:00,119.658,118.276
2021-01-26 04:00:00,119.059,118.746
2021-01-26 04:15:00,119.477,118.535
2021-01-26 04:30:00,118.981,117.999
2021-01-26 04:45:00,118.710,118.215
2021-01-26 05:00:00,117.775,118.182
2021-01-26 05:15:00,117.960,117.993
2021-01-26 05:30:00,117.848,117.977
2021-01-26 05:45:00,117.641,117.739
2021-01-26 06:00:00,117.098,118.230
2021-01-26 06:15:00,117.080,118.039
2021-01-26 06:30:00,117.264,117.514
2021-01-26 06:45:00,117.618,117.908
2021-01-26 07:00:00,117.664,117.900
2021-01-26 07:15:00,117.478,117.568
2021-01-26 07:30:00,118.090,117.740
2021-01-26 07:45:00,117.894,117.738
2021-01-26 08:00:00,118.157,117.861
2021-01-26 08:15:00,118.582,118.219
2021-01-26 08:30:00,118.586,118.124
2021-01-26 08:45:00,119.357,118.772
2021-01-26 09:00:00,119.477,118.866
2021-01-26 09:15:00,119.092,118.243
2021-01-26 09:30:00,119.876,118.428
2021-01-26 09:45:00,119.386,118.258
2021-01-26 10:00:00,118.959,117.990
2021-01-26 10:15:00,118.799,118.228
2021-01-26 10:30:00,118.877,118.112
2021-01-26 10:45:00,118.794,117.891
2021-01-26 11:00:00,118.171,118.210
2021-01-26 11:15:00,118.159,118.297
2021-01-26 11:30:00,118.446,117.925
2021-01-26 11:45:00,118.155,117.963
2021-01-26 12:00:00,117.512,117.609
2021-01-26 12:15:00,117.585,118.005
2021-01-26 12:30:00,117.454,118.165
2021-01-26 12:45:00,117.630,118.306
2021-01-26 13:00:00,117.551,118.058
2021-01-26 13:15:00,117.920,118.165
2021-01-26 13:30:00,117.951,117.803
2021-01-26 13:45:00,117.829,118.055
2021-01-26 14:00:00,118.011,118.420
2021-01-26 14:15:00,119.041,118.815
2021-01-26 14:30:00,118.432,118.090
2021-01-26 14:45:00,118.675,117.843
2021-01-26 15:00:00,119.270,118.590
2021-01-26 15:15:00,119.801,118.894
2021-01-26 15:30:00,119.821,118.962
2021-01-26 15:45:00,119.361,118.524
2021-01-26 16:00:00,119.437,118.598
2021-01-26 16:15:00,119.850,119.116
2021-01-26 16:30:00,118.838,118.171
2021-01-26 16:45:00,118.638,118.066
2021-01-26 17:00:00,119.175,118.533
2021-01-26 17:15:00,118.749,118.696
2021-01-26 17:30:00,118.731,118.078
2021-01-26 17:45:00,118.168,118.143
2021-01-26 18:00:00,117.782,117.869
2021-01-26 18:15:00,117.282,117.673
2021-01-26 18:30:00,117.190,117.809
2021-01-26 18:45:00,117.193,118.380
2021-01-26 19:00:00,117.836,118.132
2021-01-26 19:15:00,117.853,117.814
2021-01-26 19:30:00,117.727,118.072
2021-01-26 19:45:00,117.456,117.995
2021-01-26 20:00:00,117.684,118.157
2021-01-26 20:15:00,118.433,118.299
2021-01-26 20:30:00,118.232,117.733
2021-01-26 20:45:00,118.378,118.546
2021-01-26 21:00:00,118.874,118.237
2021-01-26 21:15:00,118.956,118.329
2021-01-26 21:30:00,119.515,119.001
2021-01-26 21:45:00,119.105,118.670
2021-01-26 22:00:00,119.341,118.346
2021-01-26 22:15:00,119.562,119.006
2021-01-26 22:30:00,119.234,118.753
2021-01-26 22:45:00,119.250,118.679
2021-01-26 23:00:00,118.587,118.347
2021-01-26 23:15:00,118.964,118.213
2021-01-26 23:30:00,118.636,118.677
2021-01-26 23:45:00,118.778,118.608
2021-01-27 00:00:00,118.333,118.701
2021-01-27 00:15:00,117.547,117.766
2021-01-27 00:30:00,117.801,118.114
2021-01-27 00:45:00,117.387,118.385
2021-01-27 01:00:00,117.197,117.969
2021-01-27 01:15:00,117.538,118.407
2021-01-27 01:30:00,117.268,118.449
2021-01-27 01:45:00,117.836,118.618
2021-01-27 02:00:00,117.539,117.685
2021-01-27 02:15:00,118.019,118.538
2021-01-27 02:30:00,118.650,118.453
2021-01-27 02:45:00,118.857,118.187
2021-01-27 03:00:00,118.908,118.350
2021-01-27 03:15:00,119.230,118.816
2021-01-27 03:30:00,119.316,118.983
2021-01-27 03:45:00,119.357,118.595
2021-01-27 04:00:00,119.880,118.791
2021-01-27 04:15:00,119.748,118.350
2021-01-27 04:30:00,119.391,118.479
2021-01-27 04:45:00,119.030,118.677
2021-01-27 05:00:00,119.612,118.756
2021-01-27 05:15:00,119.364,118.934
2021-01-27 05:30:00,119.206,118.550
2021-01-27 05:45:00,118.604,118.369
2021-01-27 06:00:00,118.757,118.140
2021-01-27 06:15:00,118.029,118.385
2021-01-27 06:30:00,118.374,117.869
2021-01-27 06:45:00,117.720,117.898
2021-01-27 07:00:00,117.198,117.789
2021-01-27 07:15:00,117.137,118.400
2021-01-27 07:30:00,117.322,117.869
2021-01-27 07:45:00,117.099,117.508
2021-01-27 08:00:00,117.218,117.895
2021-01-27 08:15:00,117.821,117.657
2021-01-27 08:30:00,117.904,118.246
2021-01-27 08:45:00,117.960,117.914
2021-01-27 09:00:00,118.187,117.715
2021-01-27 09:15:00,118.459,118.342
2021-01-27 09:30:00,118.808,118.842
2021-01-27 09:45:00,119.425,118.720
2021-01-27 10:00:00,119.518,118.756
2021-01-27 10:15:00,118.954,118.847
2021-01-27 10:30:00,119.888,119.011
2021-01-27 10:45:00,119.466,119.013
2021-01-27 11:00:00,119.579,118.470
2021-01-27 11:15:00,119.060,118.606
2021-01-27 11:30:00,119.207,118.443
2021-01-27 11:45:00,119.069,118.589
2021-01-27 12:00:00,118.179,118.308
2021-01-27 12:15:00,118.477,118.000
2021-01-27 12:30:00,117.976,117.723
2021-01-27 12:45:00,118.204,118.425
2021-01-27 13:00:00,118.023,118.187
2021-01-27 13:15:00,117.995,118.472
2021-01-27 13:30:00,117.549,117.948
2021-01-27 13:45:00,117.355,117.963
2021-01-27 14:00:00,117.234,117.562
2021-01-27 14:15:00,117.166,117.873
2021-01-27 14:30:00,117.774,118.275
2021-01-27 14:45:00,118.021,117.833
2021-01-27 15:00:00,118.500,118.476
2021-01-27 15:15:00,118.302,117.930
2021-01-27 15:30:00,118.879,118.521
2021-01-27 15:45:00,118.846,118.175
2021-01-27 16:00:00,119.320,118.065
2021-01-27 16:15:00,119.532,118.386
2021-01-27 16:30:00,119.512,118.244
2021-01-27 16:45:00,119.322,118.157
2021-01-27 17:00:00,119.285,118.616
2021-01-27 17:15:00,119.252,118.912
2021-01-27 17:30:00,119.703,118.824
2021-01-27 17:45:00,119.307,118.630
2021-01-27 18:00:00,119.425,118.710
2021-01-27 18:15:00,118.708,117.891
2021-01-27 18:30:00,118.524,117.998
2021-01-27 18:45:00,118.009,118.079
2021-01-27 19:00:00,118.100,118.430
2021-01-27 19:15:00,117.589,118.513
2021-01-27 19:30:00,117.284,117.559
2021-01-27 19:45:00,117.746,117.668
2021-01-27 20:00:00,117.100,118.391
2021-01-27 20:15:00,117.464,118.446
2021-01-27 20:30:00,117.655,117.626
2021-01-27 20:45:00,117.476,118.537
2021-01-27 21:00:00,118.031,117.813
2021-01-27 21:15:00,118.519,117.872
2021-01-27 21:30:00,118.664,117.978
2021-01-27 21:45:00,118.983,118.069
2021-01-27 22:00:00,119.165,118.165
2021-01-27 22:15:00,119.043,118.851
2021-01-27 22:30:00,119.533,118.235
2021-01-27 22:45:00,119.361,118.034
2021-01-27 23:00:00,119.226,118.018
2021-01-27 23:15:00,119.317,118.648
2021-01-27 23:30:00,119.825,119.051
2021-01-27 23:45:00,119.060,118.560
2021-01-28 00:00:00,118.782,118.177
2021-01-28 00:15:00,118.839,118.697
2021-01-28 00:30:00,118.691,118.489
2021-01-28 00:45:00,118.044,118.345
2021-01-28 01:00:00,118.073,118.430
2021-01-28 01:15:00,117.718,117.994
2021-01-28 01:30:00,117.571,118.113
2021-01-28 01:45:00,117.386,118.142
2021-01-28 02:00:00,117.555,118.533
2021-01-28 02:15:00,117.235,117.518
2021-01-28 02:30:00,117.838,118.129
2021-01-28 02:45:00,117.800,118.101
2021-01-28 03:00:00,117.387,117.535
2021-01-28 03:15:00,118.165,117.916
2021-01-28 03:30:00,117.649,118.502
2021-01-28 03:45:00,117.944,117.834
2021-01-28 04:00:00,118.398,117.796
2021-01-28 04:15:00,119.186,118.087
2021-01-28 04:30:00,118.659,118.101
2021-01-28 04:45:00,119.426,118.565
2021-01-28 05:00:00,119.041,118.433
2021-01-28 05:15:00,119.005,118.627
2021-01-28 05:30:00,119.084,118.900
2021-01-28 05:45:00,119.004,118.310
2021-01-28 06:00:00,119.127,117.997
2021-01-28 06:15:00,118.978,118.619
2021-01-28 06:30:00,118.912,118.381
2021-01-28 06:45:00,119.268,118.106
2021-01-28 07:00:00,118.551,118.368
2021-01-28 07:15:00,117.874,118.075
2021-01-28 07:30:00,118.184,118.396
2021-01-28 07:45:00,117.904,117.669
2021-01-28 08:00:00,118.032,117.956
2021-01-28 08:15:00,117.078,118.234
2021-01-28 08:30:00,117.328,118.155
2021-01-28 08:45:00,118.003,118.125
2021-01-28 09:00:00,118.047,118.220
2021-01-28 09:15:00,117.553,118.139
2021-01-28 09:30:00,117.438,117.738
2021-01-28 09:45:00,118.084,118.305
2021-01-28 10:00:00,118.195,117.917
2021-01-28 10:15:00,118.525,117.897
2021-01-28 10:30:00,118.780,118.432
2021-01-28 10:45:00,118.760,118.612
2021-01-28 11:00:00,119.078,118.110
2021-01-28 11:15:00,119.771,118.292
2021-01-28 11:30:00,119.418,118.367
2021-01-28 11:45:00,119.005,118.487
2021-01-28 12:00:00,119.402,118.295
2021-01-28 12:15:00,119.709,118.836
2021-01-28 12:30:00,118.921,118.782
2021-01-28 12:45:00,118.709,118.486
2021-01-28 13:00:00,118.609,118.137
2021-01-28 13:15:00,118.390,118.571
2021-01-28 13:30:00,118.194,118.536
2021-01-28 13:45:00,117.721,117.983
2021-01-28 14:00:00,118.104,118.076
2021-01-28 14:15:00,118.111,118.593
2021-01-28 14:30:00,117.859,117.845
2021-01-28 14:45:00,117.935,118.089
2021-01-28 15:00:00,117.789,118.309
2021-01-28 15:15:00,118.047,118.426
2021-01-28 15:30:00,118.041,118.625
2021-01-28 15:45:00,118.195,118.049
2021-01-28 16:00:00,117.685,117.634
2021-01-28 16:15:00,118.002,118.238
2021-01-28 16:30:00,118.125,118.547
2021-01-28 16:45:00,119.178,118.043
2021-01-28 17:00:00,119.297,118.274
2021-01-28 17:15:00,119.114,117.977
2021-01-28 17:30:00,119.016,118.852
2021-01-28 17:45:00,119.574,118.508
2021-01-28 18:00:00,119.242,118.783
2021-01-28 18:15:00,118.998,118.243
2021-01-28 18:30:00,119.300,118.405
2021-01-28 18:45:00,118.822,118.123
2021-01-28 19:00:00,119.069,118.197
2021-01-28 19:15:00,119.176,118.586
2021-01-28 19:30:00,118.661,118.360
2021-01-28 19:45:00,118.609,118.561
2021-01-28 20:00:00,118.501,118.017
2021-01-28 20:15:00,117.714,118.448
2021-01-28 20:30:00,117.590,117.642
2021-01-28 20:45:00,117.832,118.455
2021-01-28 21:00:00,117.437,117.736
2021-01-28 21:15:00,117.843,117.703
2021-01-28 21:30:00,117.945,117.945
2021-01-28 21:45:00,117.694,117.843
2021-01-28 22:00:00,117.723,118.124
2021-01-28 22:15:00,118.404,118.180
2021-01-28 22:30:00,117.882,117.767
2021-01-28 22:45:00,118.825,118.554
2021-01-28 23:00:00,118.352,118.365
2021-01-28 23:15:00,118.919,118.663
2021-01-28 23:30:00,119.567,118.363
2021-01-28 23:45:00,119.662,118.622
2021-01-29 00:00:00,119.324,118.799
2021-01-29 00:15:00,119.316,118.000
2021-01-29 00:30:00,119.953,118.174
2021-01-29 00:45:00,119.900,118.883
2021-01-29 01:00:00,119.453,118.198
2021-01-29 01:15:00,118.826,117.997
2021-01-29 01:30:00,119.120,118.454
2021-01-29 01:45:00,118.822,118.637
2021-01-29 02:00:00,118.346,117.759
2021-01-29 02:15:00,118.512,118.523
2021-01-29 02:30:00,118.233,118.537
2021-01-29 02:45:00,117.712,118.391
2021-01-29 03:00:00,117.753,118.467
2021-01-29 03:15:00,117.512,118.252
2021-01-29 03:30:00,117.907,117.871
2021-01-29 03:45:00,117.384,117.652
2021-01-29 04:00:00,117.627,118.184
2021-01-29 04:15:00,117.910,117.698
2021-01-29 04:30:00,118.083,118.600
2021-01-29 04:45:00,117.960,118.459
2021-01-29 05:00:00,118.424,118.592
2021-01-29 05:15:00,119.102,118.470
2021-01-29 05:30:00,118.600,117.898
2021-01-29 05:45:00,118.722,118.317
2021-01-29 06:00:00,119.056,118.212
2021-01-29 06:15:00,119.456,118.132
2021-01-29 06:30:00,119.778,118.379
2021-01-29 06:45:00,119.634,118.545
2021-01-29 07:00:00,119.318,118.297
2021-01-29 07:15:00,119.724,118.101
2021-01-29 07:30:00,118.683,118.753
2021-01-29 07:45:00,118.695,118.573
2021-01-29 08:00:00,118.539,118.187
2021-01-29 08:15:00,118.477,117.880
2021-01-29 08:30:00,118.151,118.422
2021-01-29 08:45:00,118.176,118.211
2021-01-29 09:00:00,117.753,118.437
2021-01-29 09:15:00,117.970,117.674
2021-01-29 09:30:00,117.166,118.134
2021-01-29 09:45:00,117.879,117.651
2021-01-29 10:00:00,117.305,117.652
2021-01-29 10:15:00,117.786,117.872
2021-01-29 10:30:00,118.191,118.455
2021-01-29 10:45:00,117.703,117.596
2021-01-29 11:00:00,117.934,118.527
2021-01-29 11:15:00,118.640,118.122
2021-01-29 11:30:00,118.282,117.748
2021-01-29 11:45:00,118.525,118.520
2021-01-29 12:00:00,118.775,118.620
2021-01-29 12:15:00,119.196,118.368
2021-01-29 12:30:00,119.059,118.233
2021-01-29 12:45:00,119.549,118.745
2021-01-29 13:00:00,119.767,118.363
2021-01-29 13:15:00,119.231,118.223
2021-01-29 13:30:00,118.867,118.403
2021-01-29 13:45:00,118.748,118.799
2021-01-29 14:00:00,119.367,118.618
2021-01-29 14:15:00,119.037,117.983
2021-01-29 14:30:00,118.081,117.829
2021-01-29 14:45:00,117.701,117.953
2021-01-29 15:00:00,118.127,118.315
2021-01-29 15:15:00,118.236,118.001
2021-01-29 15:30:00,117.224,117.563
2021-01-29 15:45:00,117.556,117.725
2021-01-29 16:00:00,117.259,118.096
2021-01-29 16:15:00,117.602,118.378
2021-01-29 16:30:00,117.277,117.807
2021-01-29 16:45:00,118.121,117.810
2021-01-29 17:00:00,117.841,117.677
2021-01-29 17:15:00,118.602,118.059
2021-01-29 17:30:00,118.767,118.712
2021-01-29 17:45:00,118.395,118.156
2021-01-29 18:00:00,119.288,118.260
2021-01-29 18:15:00,119.509,118.318
2021-01-29 18:30:00,119.392,118.663
2021-01-29 18:45:00,119.619,118.195
2021-01-29 19:00:00,119.676,118.135
2021-01-29 19:15:00,119.801,118.868
2021-01-29 19:30:00,119.294,118.325
2021-01-29 19:45:00,119.311,118.945
2021-01-29 20:00:00,118.743,118.412
2021-01-29 20:15:00,118.517,118.635
2021-01-29 20:30:00,119.204,118.131
2021-01-29 20:45:00,118.888,118.739
2021-01-29 21:00:00,118.022,117.816
2021-01-29 21:15:00,117.928,118.522
2021-01-29 21:30:00,117.843,118.404
2021-01-29 21:45:00,118.074,118.654
2021-01-29 22:00:00,117.758,117.954
2021-01-29 22:15:00,117.476,117.834
2021-01-29 22:30:00,117.757,117.950
2021-01-29 22:45:00,117.784,117.646
2021-01-29 23:00:00,117.738,118.168
2021-01-29 23:15:00,118.032,118.276
2021-01-29 23:30:00,118.528,118.401
2021-01-29 23:45:00,118.074,118.145
2021-01-30 00:00:00,119.015,118.141
2021-01-30 00:15:00,118.596,118.756
2021-01-30 00:30:00,118.969,118.346
2021-01-30 00:45:00,119.546,118.608
2021-01-30 01:00:00,119.749,118.581
2021-01-30 01:15:00,119.919,118.323
2021-01-30 01:30:00,119.702,118.821
2021-01-30 01:45:00,119.387,118.211
2021-01-30 02:00:00,119.276,118.906
2021-01-30 02:15:00,118.935,118.256
2021-01-30 02:30:00,119.241,118.909
2021-01-30 02:45:00,118.280,118.567
2021-01-30 03:00:00,118.056,118.634
2021-01-30 03:15:00,118.137,118.430
2021-01-30 03:30:00,117.880,118.361
2021-01-30 03:45:00,117.357,118.076
2021-01-30 04:00:00,117.734,117.945
2021-01-30 04:15:00,117.572,118.258
2021-01-30 04:30:00,117.413,118.441
2021-01-30 04:45:00,117.142,117.894
2021-01-30 05:00:00,117.365,117.851
2021-01-30 05:15:00,118.171,118.378
2021-01-30 05:30:00,117.972,118.051
2021-01-30 05:45:00,118.391,118.612
2021-01-30 06:00:00,117.912,117.744
2021-01-30 06:15:00,118.468,118.366
2021-01-30 06:30:00,118.412,118.727
2021-01-30 06:45:00,118.915,117.919
2021-01-30 07:00:00,119.228,117.993
2021-01-30 07:15:00,118.960,118.459
2021-01-30 07:30:00,119.252,117.980
2021-01-30 07:45:00,119.621,118.587
2021-01-30 08:00:00,119.867,118.629
2021-01-30 08:15:00,119.776,119.042
2021-01-30 08:30:00,118.722,118.145
2021-01-30 08:45:00,119.408,118.422
2021-01-30 09:00:00,118.339,118.290
2021-01-30 09:15:00,118.663,118.241
2021-01-30 09:30:00,118.170,118.065
2021-01-30 09:45:00,118.511,118.278
2021-01-30 10:00:00,118.171,118.312
2021-01-30 10:15:00,118.110,118.081
2021-01-30 10:30:00,117.601,118.330
2021-01-30 10:45:00,117.008,117.983
2021-01-30 11:00:00,117.579,118.488
2021-01-30 11:15:00,117.228,118.340
2021-01-30 11:30:00,117.788,117.713
2021-01-30 11:45:00,117.966,118.086
2021-01-30 12:00:00,117.618,117.926
2021-01-30 12:15:00,118.710,118.544
2021-01-30 12:30:00,118.781,118.801
2021-01-30 12:45:00,119.293,118.597
2021-01-30 13:00:00,119.343,118.534
2021-01-30 13:15:00,118.830,118.694
2021-01-30 13:30:00,119.522,118.532
2021-01-30 13:45:00,119.160,118.907
2021-01-30 14:00:00,119.685,118.707
2021-01-30 14:15:00,119.870,118.213
2021-01-30 14:30:00,119.311,118.307
2021-01-30 14:45:00,119.328,118.424
2021-01-30 15:00:00,118.579,117.874
2021-01-30 15:15:00,119.216,118.234
2021-01-30 15:30:00,118.235,118.202
2021-01-30 15:45:00,118.771,118.224
2021-01-30 16:00:00,117.863,118.620
2021-01-30 16:15:00,118.337,118.732
2021-01-30 16:30:00,117.758,118.303
2021-01-30 16:45:00,117.703,118.406
2021-01-30 17:00:00,117.869,118.424
2021-01-30 17:15:00,117.139,117.835
2021-01-30 17:30:00,117.877,118.193
2021-01-30 17:45:00,117.237,117.953
2021-01-30 18:00:00,118.266,118.509
2021-01-30 18:15:00,117.982,118.075
2021-01-30 18:30:00,118.062,117.975
2021-01-30 18:45:00,118.189,118.263
2021-01-30 19:00:00,118.306,117.798
2021-01-30 19:15:00,119.406,118.225
2021-01-30 19:30:00,119.585,118.428
2021-01-30 19:45:00,119.238,118.298
2021-01-30 20:00:00,119.852,118.306
2021-01-30 20:15:00,119.659,118.522
2021-01-30 20:30:00,119.633,118.080
2021-01-30 20:45:00,119.334,118.203
2021-01-30 21:00:00,119.381,118.648
2021-01-30 21:15:00,119.133,117.959
2021-01-30 21:30:00,118.929,118.481
2021-01-30 21:45:00,118.292,118.068
2021-01-30 22:00:00,118.832,118.762
2021-01-30 22:15:00,117.837,118.366
2021-01-30 22:30:00,118.035,118.115
2021-01-30 22:45:00,117.233,118.380
2021-01-30 23:00:00,118.050,118.174
2021-01-30 23:15:00,117.559,117.743
2021-01-30 23:30:00,117.898,117.837
2021-01-30 23:45:00,117.994,118.603
2021-01-31 00:00:00,117.215,118.308
2021-01-31 00:15:00,118.177,118.269
2021-01-31 00:30:00,117.688,117.804
2021-01-31 00:45:00,118.427,118.604
2021-01-31 01:00:00,118.281,118.256
2021-01-31 01:15:00,118.463,118.448
2021-01-31 01:30:00,118.765,118.573
2021-01-31 01:45:00,119.009,118.813
2021-01-31 02:00:00,119.587,118.851
2021-01-31 02:15:00,119.485,118.964
2021-01-31 02:30:00,119.897,118.301
2021-01-31 02:45:00,119.259,118.651
2021-01-31 03:00:00,119.366,118.904
2021-01-31 03:15:00,119.535,118.408
2021-01-31 03:30:00,119.589,118.261
2021-01-31 03:45:00,119.327,118.947
2021-01-31 04:00:00,118.559,117.955
2021-01-31 04:15:00,118.866,118.696
2021-01-31 04:30:00,118.416,118.364
2021-01-31 04:45:00,117.805,117.648
2021-01-31 05:00:00,117.589,117.607
2021-01-31 05:15:00,118.037,118.159
2021-01-31 05:30:00,117.427,118.437
2021-01-31 05:45:00,117.252,117.624
2021-01-31 06:00:00,117.681,117.994
2021-01-31 06:15:00,117.256,117.639
2021-01-31 06:30:00,118.151,118.680
2021-01-31 06:45:00,117.618,118.079
2021-01-31 07:00:00,118.471,118.646
2021-01-31 07:15:00,118.103,118.308
2021-01-31 07:30:00,118.277,118.309
2021-01-31 07:45:00,118.621,118.295
2021-01-31 08:00:00,119.262,118.839
2021-01-31 08:15:00,119.364,118.397
2021-01-31 08:30:00,119.337,118.831
2021-01-31 08:45:00,119.245,118.311
2021-01-31 09:00:00,119.112,118.248
2021-01-31 09:15:00,119.861,118.588
2021-01-31 09:30:00,118.823,118.348
2021-01-31 09:45:00,118.838,118.043
2021-01-31 10:00:00,118.758,118.833
2021-01-31 10:15:00,118.955,117.998
2021-01-31 10:30:00,118.418,117.984
